aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
r1401	8	95380304	+	8	95380305	-	aid=r1401;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1402	8	95398122	+	8	95398123	-	aid=r1402;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1403	8	95399999	+	8	95400000	-	aid=r1403;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1404	8	95402650	+	8	95402651	-	aid=r1404;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1405	8	95406000	+	8	95406001	-	aid=r1405;cn={'2': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1406	8	95435161	+	8	95435162	-	aid=r1406;cn={'2': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1407	8	95435463	+	8	95435464	-	aid=r1407;cn={'2': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1408	8	95449999	+	8	95450000	-	aid=r1408;cn={'2': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1409	8	95476690	+	8	95476691	-	aid=r1409;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1410	8	95499999	+	8	95500000	-	aid=r1410;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1411	8	95599999	+	8	95600000	-	aid=r1411;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1412	8	95602163	+	8	95602164	-	aid=r1412;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1413	8	95674031	+	8	95674032	-	aid=r1413;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r1414	8	95674277	+	8	95674278	-	aid=r1414;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r1415	8	96178264	+	8	96178265	-	aid=r1415;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r1416	8	96199999	+	8	96200000	-	aid=r1416;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r1417	8	96599999	+	8	96600000	-	aid=r1417;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r1418	8	96699999	+	8	96700000	-	aid=r1418;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r1419	8	101649999	+	8	101650000	-	aid=r1419;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r1420	8	101660282	+	8	101660283	-	aid=r1420;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1421	8	104952223	+	8	104952224	-	aid=r1421;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1422	8	105073870	+	8	105073871	-	aid=r1422;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1423	8	105399999	+	8	105400000	-	aid=r1423;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1424	8	105449999	+	8	105450000	-	aid=r1424;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1425	8	106349999	+	8	106350000	-	aid=r1425;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1426	8	106399999	+	8	106400000	-	aid=r1426;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1427	8	108099999	+	8	108100000	-	aid=r1427;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1428	8	108149999	+	8	108150000	-	aid=r1428;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1429	8	108399999	+	8	108400000	-	aid=r1429;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1430	8	108549999	+	8	108550000	-	aid=r1430;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1431	8	108599999	+	8	108600000	-	aid=r1431;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1432	8	108849999	+	8	108850000	-	aid=r1432;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1433	8	109049999	+	8	109050000	-	aid=r1433;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1434	8	109149999	+	8	109150000	-	aid=r1434;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1435	8	109249999	+	8	109250000	-	aid=r1435;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1436	8	109299999	+	8	109300000	-	aid=r1436;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1437	8	109349999	+	8	109350000	-	aid=r1437;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1438	8	109899999	+	8	109900000	-	aid=r1438;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1439	8	109949999	+	8	109950000	-	aid=r1439;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1440	8	109999999	+	8	110000000	-	aid=r1440;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1441	8	110049999	+	8	110050000	-	aid=r1441;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1442	8	110199999	+	8	110200000	-	aid=r1442;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1443	8	110249999	+	8	110250000	-	aid=r1443;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1444	8	110299999	+	8	110300000	-	aid=r1444;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1445	8	110399999	+	8	110400000	-	aid=r1445;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1446	8	110699999	+	8	110700000	-	aid=r1446;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1447	8	110924999	+	8	110925000	-	aid=r1447;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1448	8	111124999	+	8	111125000	-	aid=r1448;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1449	8	111199999	+	8	111200000	-	aid=r1449;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1450	8	112299999	+	8	112300000	-	aid=r1450;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1451	8	112349999	+	8	112350000	-	aid=r1451;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1452	8	112399999	+	8	112400000	-	aid=r1452;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1453	8	112449999	+	8	112450000	-	aid=r1453;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1454	8	112499999	+	8	112500000	-	aid=r1454;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1455	8	112549999	+	8	112550000	-	aid=r1455;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1456	8	112599999	+	8	112600000	-	aid=r1456;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1457	8	112649999	+	8	112650000	-	aid=r1457;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1458	8	114849999	+	8	114850000	-	aid=r1458;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1459	8	114899999	+	8	114900000	-	aid=r1459;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1460	8	117524999	+	8	117525000	-	aid=r1460;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1461	8	117649999	+	8	117650000	-	aid=r1461;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1462	8	117774999	+	8	117775000	-	aid=r1462;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1463	8	117849999	+	8	117850000	-	aid=r1463;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1464	8	117899999	+	8	117900000	-	aid=r1464;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1465	8	117949999	+	8	117950000	-	aid=r1465;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1466	8	117999999	+	8	118000000	-	aid=r1466;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1467	8	118049999	+	8	118050000	-	aid=r1467;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1468	8	118052504	+	8	118052505	-	aid=r1468;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1469	8	118052694	+	8	118052695	-	aid=r1469;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1470	8	118052717	+	8	118052718	-	aid=r1470;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1471	8	118449999	+	8	118450000	-	aid=r1471;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1472	8	118499999	+	8	118500000	-	aid=r1472;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1473	8	118799999	+	8	118800000	-	aid=r1473;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1474	8	118899999	+	8	118900000	-	aid=r1474;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1475	8	118974999	+	8	118975000	-	aid=r1475;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1476	8	119049999	+	8	119050000	-	aid=r1476;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1477	8	119749999	+	8	119750000	-	aid=r1477;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1478	8	119799999	+	8	119800000	-	aid=r1478;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1479	8	120199999	+	8	120200000	-	aid=r1479;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1480	8	120324999	+	8	120325000	-	aid=r1480;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1481	8	120329754	+	8	120329755	-	aid=r1481;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1482	8	120329842	+	8	120329843	-	aid=r1482;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1483	8	120331148	+	8	120331149	-	aid=r1483;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1484	8	120335506	+	8	120335507	-	aid=r1484;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1485	8	120503326	+	8	120503327	-	aid=r1485;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1486	8	120507752	+	8	120507753	-	aid=r1486;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1487	8	120599999	+	8	120600000	-	aid=r1487;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1488	8	120649999	+	8	120650000	-	aid=r1488;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1489	8	120699999	+	8	120700000	-	aid=r1489;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1490	8	120774999	+	8	120775000	-	aid=r1490;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1491	8	120784800	+	8	120784801	-	aid=r1491;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1492	8	120881694	+	8	120881695	-	aid=r1492;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1493	8	120899999	+	8	120900000	-	aid=r1493;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1494	8	121049999	+	8	121050000	-	aid=r1494;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1495	8	121054282	+	8	121054283	-	aid=r1495;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1496	8	121079833	+	8	121079834	-	aid=r1496;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1497	8	121099999	+	8	121100000	-	aid=r1497;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1498	8	121449999	+	8	121450000	-	aid=r1498;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1499	8	121476892	+	8	121476893	-	aid=r1499;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1500	8	121499999	+	8	121500000	-	aid=r1500;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1501	8	121513374	+	8	121513375	-	aid=r1501;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1502	8	121905306	+	8	121905307	-	aid=r1502;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1503	8	121907452	+	8	121907453	-	aid=r1503;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1504	8	122149999	+	8	122150000	-	aid=r1504;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1505	8	122199999	+	8	122200000	-	aid=r1505;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1506	8	122899999	+	8	122900000	-	aid=r1506;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1507	8	122999999	+	8	123000000	-	aid=r1507;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1508	8	123718868	+	8	123718869	-	aid=r1508;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1509	8	123721405	+	8	123721406	-	aid=r1509;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1510	8	123749999	+	8	123750000	-	aid=r1510;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1511	8	123760256	+	8	123760257	-	aid=r1511;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1512	8	123985440	+	8	123985441	-	aid=r1512;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1513	8	123999999	+	8	124000000	-	aid=r1513;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1514	8	124149999	+	8	124150000	-	aid=r1514;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1515	8	124173915	+	8	124173916	-	aid=r1515;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1516	8	124199999	+	8	124200000	-	aid=r1516;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1517	8	124216942	+	8	124216943	-	aid=r1517;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1518	8	124218086	+	8	124218087	-	aid=r1518;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1519	8	124249999	+	8	124250000	-	aid=r1519;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1520	8	125349999	+	8	125350000	-	aid=r1520;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1521	8	125362527	+	8	125362528	-	aid=r1521;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1522	8	125388892	+	8	125388893	-	aid=r1522;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1523	8	125399999	+	8	125400000	-	aid=r1523;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1524	8	125449999	+	8	125450000	-	aid=r1524;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1525	8	125455394	+	8	125455395	-	aid=r1525;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1526	8	125499999	+	8	125500000	-	aid=r1526;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1527	8	126349999	+	8	126350000	-	aid=r1527;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1528	8	126399999	+	8	126400000	-	aid=r1528;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1529	8	126549999	+	8	126550000	-	aid=r1529;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1530	8	126599999	+	8	126600000	-	aid=r1530;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1531	8	126649999	+	8	126650000	-	aid=r1531;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1532	8	127099999	+	8	127100000	-	aid=r1532;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1533	8	127149999	+	8	127150000	-	aid=r1533;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1534	8	127199999	+	8	127200000	-	aid=r1534;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1535	8	127599999	+	8	127600000	-	aid=r1535;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1536	8	127649999	+	8	127650000	-	aid=r1536;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1537	8	127749999	+	8	127750000	-	aid=r1537;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1538	8	127849999	+	8	127850000	-	aid=r1538;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1539	8	127899999	+	8	127900000	-	aid=r1539;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1540	8	128249999	+	8	128250000	-	aid=r1540;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1541	8	128299999	+	8	128300000	-	aid=r1541;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1542	8	128499999	+	8	128500000	-	aid=r1542;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1543	8	128549999	+	8	128550000	-	aid=r1543;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1544	8	128599999	+	8	128600000	-	aid=r1544;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1545	8	128742110	+	8	128742111	-	aid=r1545;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1546	8	128749999	+	8	128750000	-	aid=r1546;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1547	8	129812201	+	8	129812202	-	aid=r1547;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1548	8	129813213	+	8	129813214	-	aid=r1548;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1549	8	130049999	+	8	130050000	-	aid=r1549;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1550	8	130099999	+	8	130100000	-	aid=r1550;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1551	8	130149999	+	8	130150000	-	aid=r1551;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1552	8	130199999	+	8	130200000	-	aid=r1552;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1553	8	131049999	+	8	131050000	-	aid=r1553;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1554	8	131149999	+	8	131150000	-	aid=r1554;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1555	8	133749999	+	8	133750000	-	aid=r1555;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1556	8	133799999	+	8	133800000	-	aid=r1556;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1557	8	136749999	+	8	136750000	-	aid=r1557;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1558	8	136759917	+	8	136759918	-	aid=r1558;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1559	8	136760182	+	8	136760183	-	aid=r1559;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1560	8	136762149	+	8	136762150	-	aid=r1560;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1561	8	139515071	+	8	139515072	-	aid=r1561;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1562	8	139516953	+	8	139516954	-	aid=r1562;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1563	8	139949999	+	8	139950000	-	aid=r1563;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1564	8	139999999	+	8	140000000	-	aid=r1564;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1565	8	140799999	+	8	140800000	-	aid=r1565;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1566	8	140849999	+	8	140850000	-	aid=r1566;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1567	8	141149999	+	8	141150000	-	aid=r1567;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1568	8	141199999	+	8	141200000	-	aid=r1568;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1569	8	141299999	+	8	141300000	-	aid=r1569;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1570	8	141349999	+	8	141350000	-	aid=r1570;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1571	8	141399999	+	8	141400000	-	aid=r1571;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1572	8	141549999	+	8	141550000	-	aid=r1572;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1573	8	141599999	+	8	141600000	-	aid=r1573;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1574	8	141849999	+	8	141850000	-	aid=r1574;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1575	8	141899999	+	8	141900000	-	aid=r1575;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1576	8	142049999	+	8	142050000	-	aid=r1576;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1577	8	142499999	+	8	142500000	-	aid=r1577;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1578	8	142599999	+	8	142600000	-	aid=r1578;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1579	8	142899999	+	8	142900000	-	aid=r1579;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1580	8	142949999	+	8	142950000	-	aid=r1580;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1581	8	142999999	+	8	143000000	-	aid=r1581;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1582	8	143099999	+	8	143100000	-	aid=r1582;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1583	8	143299999	+	8	143300000	-	aid=r1583;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1584	8	143349999	+	8	143350000	-	aid=r1584;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1585	8	143749999	+	8	143750000	-	aid=r1585;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1586	8	143777000	+	8	143777001	-	aid=r1586;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1587	8	143777313	+	8	143777314	-	aid=r1587;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1588	8	143799999	+	8	143800000	-	aid=r1588;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1589	8	143949999	+	8	143950000	-	aid=r1589;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1590	8	143950822	+	8	143950823	-	aid=r1590;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1591	8	143951000	+	8	143951001	-	aid=r1591;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1592	8	143951100	+	8	143951101	-	aid=r1592;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1593	8	143951262	+	8	143951263	-	aid=r1593;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1594	8	143951425	+	8	143951426	-	aid=r1594;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1595	8	143952000	+	8	143952001	-	aid=r1595;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1596	8	143999999	+	8	144000000	-	aid=r1596;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1597	8	144049999	+	8	144050000	-	aid=r1597;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1598	8	144099999	+	8	144100000	-	aid=r1598;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1599	8	144149999	+	8	144150000	-	aid=r1599;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
