aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
r3852	5	90399999	+	5	90400000	-	aid=r3852;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3853	5	90649999	+	5	90650000	-	aid=r3853;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3854	5	90666725	+	5	90666726	-	aid=r3854;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3855	5	90699999	+	5	90700000	-	aid=r3855;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3856	5	91099999	+	5	91100000	-	aid=r3856;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3857	5	91145849	+	5	91145850	-	aid=r3857;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3858	5	91157996	+	5	91157997	-	aid=r3858;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3859	5	91199999	+	5	91200000	-	aid=r3859;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3860	5	91874999	+	5	91875000	-	aid=r3860;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3861	5	91949999	+	5	91950000	-	aid=r3861;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3862	5	92449999	+	5	92450000	-	aid=r3862;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3863	5	92468950	+	5	92468951	-	aid=r3863;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3864	5	92475432	+	5	92475433	-	aid=r3864;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3865	5	92499999	+	5	92500000	-	aid=r3865;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3866	5	92799999	+	5	92800000	-	aid=r3866;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3867	5	92849999	+	5	92850000	-	aid=r3867;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3868	5	93499999	+	5	93500000	-	aid=r3868;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3869	5	93549999	+	5	93550000	-	aid=r3869;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3870	5	94349999	+	5	94350000	-	aid=r3870;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3871	5	94399999	+	5	94400000	-	aid=r3871;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3872	5	94449999	+	5	94450000	-	aid=r3872;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3873	5	94499999	+	5	94500000	-	aid=r3873;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3874	5	95199999	+	5	95200000	-	aid=r3874;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3875	5	95236848	+	5	95236849	-	aid=r3875;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3876	5	95237382	+	5	95237383	-	aid=r3876;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3877	5	95249999	+	5	95250000	-	aid=r3877;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3878	5	95299999	+	5	95300000	-	aid=r3878;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3879	5	95349999	+	5	95350000	-	aid=r3879;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3880	5	95799999	+	5	95800000	-	aid=r3880;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3881	5	95849999	+	5	95850000	-	aid=r3881;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3882	5	96899999	+	5	96900000	-	aid=r3882;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3883	5	96999999	+	5	97000000	-	aid=r3883;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3884	5	97549999	+	5	97550000	-	aid=r3884;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3885	5	97724999	+	5	97725000	-	aid=r3885;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3886	5	100049999	+	5	100050000	-	aid=r3886;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3887	5	100099999	+	5	100100000	-	aid=r3887;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3888	5	100750043	+	5	100750044	-	aid=r3888;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3889	5	100751078	+	5	100751079	-	aid=r3889;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3890	5	100999999	+	5	101000000	-	aid=r3890;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3891	5	101049999	+	5	101050000	-	aid=r3891;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3892	5	101174999	+	5	101175000	-	aid=r3892;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3893	5	101249999	+	5	101250000	-	aid=r3893;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3894	5	101649999	+	5	101650000	-	aid=r3894;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3895	5	101699999	+	5	101700000	-	aid=r3895;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3896	5	101749999	+	5	101750000	-	aid=r3896;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3897	5	101799999	+	5	101800000	-	aid=r3897;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3898	5	101899999	+	5	101900000	-	aid=r3898;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3899	5	101999999	+	5	102000000	-	aid=r3899;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3900	5	102149999	+	5	102150000	-	aid=r3900;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3901	5	102299999	+	5	102300000	-	aid=r3901;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3902	5	102349999	+	5	102350000	-	aid=r3902;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3903	5	102389057	+	5	102389058	-	aid=r3903;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3904	5	102398389	+	5	102398390	-	aid=r3904;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3905	5	102399999	+	5	102400000	-	aid=r3905;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3906	5	103199999	+	5	103200000	-	aid=r3906;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3907	5	103249999	+	5	103250000	-	aid=r3907;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3908	5	104149999	+	5	104150000	-	aid=r3908;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3909	5	104199999	+	5	104200000	-	aid=r3909;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3910	5	104283807	+	5	104283808	-	aid=r3910;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3911	5	104288514	+	5	104288515	-	aid=r3911;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3912	5	104649999	+	5	104650000	-	aid=r3912;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3913	5	104699999	+	5	104700000	-	aid=r3913;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3914	5	106149999	+	5	106150000	-	aid=r3914;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3915	5	106199999	+	5	106200000	-	aid=r3915;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3916	5	106302438	+	5	106302439	-	aid=r3916;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3917	5	106305249	+	5	106305250	-	aid=r3917;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3918	5	108199999	+	5	108200000	-	aid=r3918;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3919	5	108249999	+	5	108250000	-	aid=r3919;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3920	5	108947774	+	5	108947775	-	aid=r3920;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3921	5	108952147	+	5	108952148	-	aid=r3921;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3922	5	109399999	+	5	109400000	-	aid=r3922;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3923	5	109449999	+	5	109450000	-	aid=r3923;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3924	5	109699999	+	5	109700000	-	aid=r3924;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3925	5	109749999	+	5	109750000	-	aid=r3925;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3926	5	109799999	+	5	109800000	-	aid=r3926;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3927	5	109849999	+	5	109850000	-	aid=r3927;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3928	5	109899999	+	5	109900000	-	aid=r3928;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3929	5	109949999	+	5	109950000	-	aid=r3929;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3930	5	109999999	+	5	110000000	-	aid=r3930;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3931	5	110049999	+	5	110050000	-	aid=r3931;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3932	5	111599999	+	5	111600000	-	aid=r3932;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3933	5	111614619	+	5	111614620	-	aid=r3933;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3934	5	111631912	+	5	111631913	-	aid=r3934;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3935	5	111649999	+	5	111650000	-	aid=r3935;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3936	5	112349999	+	5	112350000	-	aid=r3936;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3937	5	112399999	+	5	112400000	-	aid=r3937;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3938	5	112749999	+	5	112750000	-	aid=r3938;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3939	5	112799999	+	5	112800000	-	aid=r3939;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3940	5	112924999	+	5	112925000	-	aid=r3940;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3941	5	112999999	+	5	113000000	-	aid=r3941;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3942	5	113049999	+	5	113050000	-	aid=r3942;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3943	5	113099999	+	5	113100000	-	aid=r3943;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3944	5	114449999	+	5	114450000	-	aid=r3944;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3945	5	114499999	+	5	114500000	-	aid=r3945;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3946	5	117337310	+	5	117337311	-	aid=r3946;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3947	5	119299999	+	5	119300000	-	aid=r3947;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3948	5	119336131	+	5	119336132	-	aid=r3948;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3949	5	119349999	+	5	119350000	-	aid=r3949;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3950	5	119361326	+	5	119361327	-	aid=r3950;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3951	5	119424999	+	5	119425000	-	aid=r3951;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3952	5	119499999	+	5	119500000	-	aid=r3952;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3953	5	119737906	+	5	119737907	-	aid=r3953;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3954	5	119740959	+	5	119740960	-	aid=r3954;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3955	5	121049999	+	5	121050000	-	aid=r3955;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3956	5	121149999	+	5	121150000	-	aid=r3956;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3957	5	121249999	+	5	121250000	-	aid=r3957;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3958	5	121349999	+	5	121350000	-	aid=r3958;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3959	5	121399999	+	5	121400000	-	aid=r3959;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3960	5	121434956	+	5	121434957	-	aid=r3960;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3961	5	121443176	+	5	121443177	-	aid=r3961;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3962	5	121449999	+	5	121450000	-	aid=r3962;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3963	5	121649999	+	5	121650000	-	aid=r3963;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3964	5	121699999	+	5	121700000	-	aid=r3964;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3965	5	121799705	+	5	121799706	-	aid=r3965;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3966	5	121799999	+	5	121800000	-	aid=r3966;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3967	5	121806709	+	5	121806710	-	aid=r3967;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3968	5	121849999	+	5	121850000	-	aid=r3968;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3969	5	121949999	+	5	121950000	-	aid=r3969;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3970	5	121992427	+	5	121992428	-	aid=r3970;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3971	5	121999999	+	5	122000000	-	aid=r3971;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r3972	5	122002143	+	5	122002144	-	aid=r3972;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3973	5	124149999	+	5	124150000	-	aid=r3973;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3974	5	124199999	+	5	124200000	-	aid=r3974;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3975	5	124249999	+	5	124250000	-	aid=r3975;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3976	5	124299999	+	5	124300000	-	aid=r3976;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3977	5	124749999	+	5	124750000	-	aid=r3977;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3978	5	124799999	+	5	124800000	-	aid=r3978;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3979	5	126799999	+	5	126800000	-	aid=r3979;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3980	5	126806679	+	5	126806680	-	aid=r3980;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3981	5	126872933	+	5	126872934	-	aid=r3981;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r3982	5	126899999	+	5	126900000	-	aid=r3982;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
